s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 1.3000468E+001, 5.8498564E+000, 0.0000000E+000,-1.9028548E+000,-1.9743164E+000,-1.9349819E+000,-1.1459661E-005, 0.0000000E+000, 0.0000000E+000, 9.1916409E-002, 3.7691931E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.4000146E+001, 6.3446907E+000, 0.0000000E+000,-2.0542202E+000,-1.9418588E+000,-1.9951544E+000,-1.1002707E-005, 0.0000000E+000, 0.0000000E+000, 3.9895894E-001, 3.5344620E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.5000457E+001, 6.6614277E+000, 0.0000000E+000,-2.1657541E+000,-2.3953340E+000,-2.1350011E+000,-1.2296335E-005, 0.0000000E+000, 0.0000000E+000, 1.7687387E-002,-3.4673818E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.6000778E+001, 6.2743790E+000, 0.0000000E+000,-2.0812600E+000,-2.2716239E+000,-2.1328778E+000,-1.2253554E-005, 0.0000000E+000, 0.0000000E+000,-1.6438921E-001,-2.1139493E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.7000549E+001, 5.6509397E+000, 0.0000000E+000,-1.8590469E+000,-2.1998745E+000,-1.9462703E+000,-1.2325721E-005, 0.0000000E+000, 0.0000000E+000,-2.9755913E-001,-3.5426424E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.8000202E+001, 5.7091506E+000, 0.0000000E+000,-1.8568088E+000,-2.0344497E+000,-1.8872310E+000,-1.3086086E-005, 0.0000000E+000, 0.0000000E+000,-2.0127456E-002,-6.9351998E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.9000360E+001, 6.2845399E+000, 0.0000000E+000,-2.0388075E+000,-2.0893159E+000,-1.9212357E+000,-1.2613120E-005, 0.0000000E+000, 0.0000000E+000, 2.7997574E-001, 2.3516816E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.0000616E+001, 6.3482788E+000, 0.0000000E+000,-2.0511375E+000,-2.2886483E+000,-2.0014249E+000,-1.1998531E-005, 0.0000000E+000, 0.0000000E+000, 5.8073252E-002, 7.0559882E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.1000347E+001, 5.6416974E+000, 0.0000000E+000,-1.8431643E+000,-2.1264180E+000,-1.9268185E+000,-1.1862251E-005, 0.0000000E+000, 0.0000000E+000,-2.0277337E-001,-2.5471525E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.2000443E+001, 5.8186332E+000, 0.0000000E+000,-1.9008341E+000,-2.2909062E+000,-1.9352252E+000,-1.0677555E-005, 0.0000000E+000, 0.0000000E+000,-2.5626420E-001,-3.0834303E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.3000500E+001, 6.7994205E+000, 0.0000000E+000,-2.1980165E+000,-2.1591798E+000,-2.0751321E+000,-9.8887060E-006, 0.0000000E+000, 0.0000000E+000, 4.1547346E-001, 3.6708229E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.4000507E+001, 6.1715353E+000, 0.0000000E+000,-1.9986587E+000,-2.3072968E+000,-1.9037783E+000,-1.0149470E-005, 0.0000000E+000, 0.0000000E+000, 9.3224647E-003,-3.8208691E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.5000048E+001, 6.1086920E+000, 0.0000000E+000,-2.0027480E+000,-2.1832056E+000,-2.0184771E+000,-1.0734427E-005, 0.0000000E+000, 0.0000000E+000,-3.8302479E-002,-9.5749378E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
